content_id,title,content_type_id,change_type,changed_columns,previous_values_json,current_values_json,baseline_snapshot,compared_at
3306015,현대홈쇼핑 플러스샵 현대아울렛 동대문점,38,added,,,"{""content_id"": ""3306015"", ""content_type_id"": ""38"", ""title"": ""현대홈쇼핑 플러스샵 현대아울렛 동대문점"", ""address"": ""서울특별시 중구 장충단로13길 20 (을지로6가)"", ""latitude"": ""37.568734553218"", ""longitude"": ""127.007666479829"", ""area_code"": ""11"", ""district_code"": ""140"", ""lcls_systm1"": ""SH"", ""lcls_systm2"": ""SH04"", ""lcls_systm3"": ""SH040300"", ""source_modified_at"": ""2026-03-19 04:29:01+09:00"", ""first_image_url"": ""https://tong.visitkorea.or.kr/cms/resource/58/4023458_image2_1.jpg"", ""thumbnail_url"": ""https://tong.visitkorea.or.kr/cms/resource/58/4023458_image3_1.jpg"", ""list_fetched_at"": ""2026-08-20T12:27:54.134316+09:00""}",places_api_snapshot_20260810.csv,2026-08-20T12:27:54.134316+09:00
3306030,이따리아나 현대아울렛 동대문점,38,added,,,"{""content_id"": ""3306030"", ""content_type_id"": ""38"", ""title"": ""이따리아나 현대아울렛 동대문점"", ""address"": ""서울특별시 중구 장충단로13길 20 (을지로6가)"", ""latitude"": ""37.568734553218"", ""longitude"": ""127.007666479829"", ""area_code"": ""11"", ""district_code"": ""140"", ""lcls_systm1"": ""SH"", ""lcls_systm2"": ""SH04"", ""lcls_systm3"": ""SH040300"", ""source_modified_at"": ""2026-03-27 09:21:50+09:00"", ""first_image_url"": ""https://tong.visitkorea.or.kr/cms/resource/95/4023195_image2_1.jpg"", ""thumbnail_url"": ""https://tong.visitkorea.or.kr/cms/resource/95/4023195_image3_1.jpg"", ""list_fetched_at"": ""2026-08-20T12:27:54.134316+09:00""}",places_api_snapshot_20260810.csv,2026-08-20T12:27:54.134316+09:00
3306082,FactoryBASH 현대아울렛 동대문점,38,added,,,"{""content_id"": ""3306082"", ""content_type_id"": ""38"", ""title"": ""FactoryBASH 현대아울렛 동대문점"", ""address"": ""서울특별시 중구 장충단로13길 20 (을지로6가)"", ""latitude"": ""37.568734553218"", ""longitude"": ""127.007666479829"", ""area_code"": ""11"", ""district_code"": ""140"", ""lcls_systm1"": ""SH"", ""lcls_systm2"": ""SH04"", ""lcls_systm3"": ""SH040300"", ""source_modified_at"": ""2026-03-27 09:21:50+09:00"", ""first_image_url"": ""https://tong.visitkorea.or.kr/cms/resource/56/4023156_image2_1.jpg"", ""thumbnail_url"": ""https://tong.visitkorea.or.kr/cms/resource/56/4023156_image3_1.jpg"", ""list_fetched_at"": ""2026-08-20T12:27:54.134316+09:00""}",places_api_snapshot_20260810.csv,2026-08-20T12:27:54.134316+09:00
3306166,바인드 현대아울렛 동대문점,38,added,,,"{""content_id"": ""3306166"", ""content_type_id"": ""38"", ""title"": ""바인드 현대아울렛 동대문점"", ""address"": ""서울특별시 중구 장충단로13길 20 (을지로6가) B1층"", ""latitude"": ""37.568734553218"", ""longitude"": ""127.007666479829"", ""area_code"": ""11"", ""district_code"": ""140"", ""lcls_systm1"": ""SH"", ""lcls_systm2"": ""SH04"", ""lcls_systm3"": ""SH040300"", ""source_modified_at"": ""2026-03-27 09:21:50+09:00"", ""first_image_url"": ""https://tong.visitkorea.or.kr/cms/resource/67/4023467_image2_1.jpg"", ""thumbnail_url"": ""https://tong.visitkorea.or.kr/cms/resource/67/4023467_image3_1.jpg"", ""list_fetched_at"": ""2026-08-20T12:27:54.134316+09:00""}",places_api_snapshot_20260810.csv,2026-08-20T12:27:54.134316+09:00
3306171,온앤온 현대아울렛 동대문점,38,added,,,"{""content_id"": ""3306171"", ""content_type_id"": ""38"", ""title"": ""온앤온 현대아울렛 동대문점"", ""address"": ""서울특별시 중구 장충단로13길 20 (을지로6가)"", ""latitude"": ""37.568734553218"", ""longitude"": ""127.007666479829"", ""area_code"": ""11"", ""district_code"": ""140"", ""lcls_systm1"": ""SH"", ""lcls_systm2"": ""SH04"", ""lcls_systm3"": ""SH040300"", ""source_modified_at"": ""2026-03-27 09:21:50+09:00"", ""first_image_url"": ""https://tong.visitkorea.or.kr/cms/resource/14/4023214_image2_1.jpg"", ""thumbnail_url"": ""https://tong.visitkorea.or.kr/cms/resource/14/4023214_image3_1.jpg"", ""list_fetched_at"": ""2026-08-20T12:27:54.134316+09:00""}",places_api_snapshot_20260810.csv,2026-08-20T12:27:54.134316+09:00
3306354,올리브영 명동타임워크점,38,added,,,"{""content_id"": ""3306354"", ""content_type_id"": ""38"", ""title"": ""올리브영 명동타임워크점"", ""address"": ""서울특별시 중구 남대문로 78 (명동1가)"", ""latitude"": ""37.5641849908728"", ""longitude"": ""126.983004582977"", ""area_code"": ""11"", ""district_code"": ""140"", ""lcls_systm1"": ""SH"", ""lcls_systm2"": ""SH04"", ""lcls_systm3"": ""SH040300"", ""source_modified_at"": ""2026-03-17 10:12:59+09:00"", ""first_image_url"": ""https://tong.visitkorea.or.kr/cms/resource/11/4028811_image2_1.png"", ""thumbnail_url"": ""https://tong.visitkorea.or.kr/cms/resource/11/4028811_image3_1.png"", ""list_fetched_at"": ""2026-08-20T12:27:54.134316+09:00""}",places_api_snapshot_20260810.csv,2026-08-20T12:27:54.134316+09:00
3306367,광주약국,38,added,,,"{""content_id"": ""3306367"", ""content_type_id"": ""38"", ""title"": ""광주약국"", ""address"": ""서울특별시 중구 퇴계로 45 (남창동) 1층"", ""latitude"": ""37.5582871492524"", ""longitude"": ""126.977566604666"", ""area_code"": ""11"", ""district_code"": ""140"", ""lcls_systm1"": ""SH"", ""lcls_systm2"": ""SH04"", ""lcls_systm3"": ""SH040300"", ""source_modified_at"": ""2026-03-27 09:21:50+09:00"", ""first_image_url"": ""https://tong.visitkorea.or.kr/cms/resource/07/4043207_image2_1.jpg"", ""thumbnail_url"": ""https://tong.visitkorea.or.kr/cms/resource/07/4043207_image3_1.jpg"", ""list_fetched_at"": ""2026-08-20T12:27:54.134316+09:00""}",places_api_snapshot_20260810.csv,2026-08-20T12:27:54.134316+09:00
3306383,기비앤키이스 현대아울렛 동대문점,38,added,,,"{""content_id"": ""3306383"", ""content_type_id"": ""38"", ""title"": ""기비앤키이스 현대아울렛 동대문점"", ""address"": ""서울특별시 중구 장충단로13길 20 (을지로6가)"", ""latitude"": ""37.568734553218"", ""longitude"": ""127.007666479829"", ""area_code"": ""11"", ""district_code"": ""140"", ""lcls_systm1"": ""SH"", ""lcls_systm2"": ""SH04"", ""lcls_systm3"": ""SH040300"", ""source_modified_at"": ""2026-03-27 09:21:50+09:00"", ""first_image_url"": ""https://tong.visitkorea.or.kr/cms/resource/85/4023185_image2_1.jpg"", ""thumbnail_url"": ""https://tong.visitkorea.or.kr/cms/resource/85/4023185_image3_1.jpg"", ""list_fetched_at"": ""2026-08-20T12:27:54.134316+09:00""}",places_api_snapshot_20260810.csv,2026-08-20T12:27:54.134316+09:00
3306413,에이랜드 명동본점,38,added,,,"{""content_id"": ""3306413"", ""content_type_id"": ""38"", ""title"": ""에이랜드 명동본점"", ""address"": ""서울특별시 중구 명동8길 40 (충무로1가)"", ""latitude"": ""37.5618786759275"", ""longitude"": ""126.984732054403"", ""area_code"": ""11"", ""district_code"": ""140"", ""lcls_systm1"": ""SH"", ""lcls_systm2"": ""SH04"", ""lcls_systm3"": ""SH040300"", ""source_modified_at"": ""2026-03-27 09:21:50+09:00"", ""first_image_url"": ""https://tong.visitkorea.or.kr/cms/resource/45/4045245_image2_1.jpg"", ""thumbnail_url"": ""https://tong.visitkorea.or.kr/cms/resource/45/4045245_image3_1.jpg"", ""list_fetched_at"": ""2026-08-20T12:27:54.134316+09:00""}",places_api_snapshot_20260810.csv,2026-08-20T12:27:54.134316+09:00
3306434,시스템,38,added,,,"{""content_id"": ""3306434"", ""content_type_id"": ""38"", ""title"": ""시스템"", ""address"": ""서울특별시 중구 장충단로13길 20 (을지로6가)"", ""latitude"": ""37.56873457541999"", ""longitude"": ""127.00766648514382"", ""area_code"": ""11"", ""district_code"": ""140"", ""lcls_systm1"": ""SH"", ""lcls_systm2"": ""SH04"", ""lcls_systm3"": ""SH040300"", ""source_modified_at"": ""2026-03-30 14:22:57+09:00"", ""first_image_url"": ""https://tong.visitkorea.or.kr/cms/resource/86/3314386_image2_1.jpg"", ""thumbnail_url"": ""https://tong.visitkorea.or.kr/cms/resource/86/3314386_image3_1.jpg"", ""list_fetched_at"": ""2026-08-20T12:27:54.134316+09:00""}",places_api_snapshot_20260810.csv,2026-08-20T12:27:54.134316+09:00
3306447,커버낫 현대아울렛 동대문점,38,added,,,"{""content_id"": ""3306447"", ""content_type_id"": ""38"", ""title"": ""커버낫 현대아울렛 동대문점"", ""address"": ""서울특별시 중구 장충단로13길 20 (을지로6가) B1층"", ""latitude"": ""37.568734553218"", ""longitude"": ""127.007666479829"", ""area_code"": ""11"", ""district_code"": ""140"", ""lcls_systm1"": ""SH"", ""lcls_systm2"": ""SH04"", ""lcls_systm3"": ""SH040300"", ""source_modified_at"": ""2026-03-17 10:12:59+09:00"", ""first_image_url"": ""https://tong.visitkorea.or.kr/cms/resource/90/4020890_image2_1.jpg"", ""thumbnail_url"": ""https://tong.visitkorea.or.kr/cms/resource/90/4020890_image3_1.jpg"", ""list_fetched_at"": ""2026-08-20T12:27:54.134316+09:00""}",places_api_snapshot_20260810.csv,2026-08-20T12:27:54.134316+09:00
3306454,MLB키즈 현대아울렛 동대문점,38,added,,,"{""content_id"": ""3306454"", ""content_type_id"": ""38"", ""title"": ""MLB키즈 현대아울렛 동대문점"", ""address"": ""서울특별시 중구 장충단로13길 20 (을지로6가) 8층"", ""latitude"": ""37.568734553218"", ""longitude"": ""127.007666479829"", ""area_code"": ""11"", ""district_code"": ""140"", ""lcls_systm1"": ""SH"", ""lcls_systm2"": ""SH04"", ""lcls_systm3"": ""SH040300"", ""source_modified_at"": ""2026-03-27 09:21:50+09:00"", ""first_image_url"": ""https://tong.visitkorea.or.kr/cms/resource/20/4023220_image2_1.jpg"", ""thumbnail_url"": ""https://tong.visitkorea.or.kr/cms/resource/20/4023220_image3_1.jpg"", ""list_fetched_at"": ""2026-08-20T12:27:54.134316+09:00""}",places_api_snapshot_20260810.csv,2026-08-20T12:27:54.134316+09:00
3306462,템퍼 현대아울렛 동대문점,38,added,,,"{""content_id"": ""3306462"", ""content_type_id"": ""38"", ""title"": ""템퍼 현대아울렛 동대문점"", ""address"": ""서울특별시 중구 장충단로13길 20 (을지로6가) 2층"", ""latitude"": ""37.568734553218"", ""longitude"": ""127.007666479829"", ""area_code"": ""11"", ""district_code"": ""140"", ""lcls_systm1"": ""SH"", ""lcls_systm2"": ""SH04"", ""lcls_systm3"": ""SH040300"", ""source_modified_at"": ""2026-03-26 09:20:41+09:00"", ""first_image_url"": ""https://tong.visitkorea.or.kr/cms/resource/50/4042050_image2_1.jpg"", ""thumbnail_url"": ""https://tong.visitkorea.or.kr/cms/resource/50/4042050_image3_1.jpg"", ""list_fetched_at"": ""2026-08-20T12:27:54.134316+09:00""}",places_api_snapshot_20260810.csv,2026-08-20T12:27:54.134316+09:00
3306512,보브 현대아울렛 동대문점,38,added,,,"{""content_id"": ""3306512"", ""content_type_id"": ""38"", ""title"": ""보브 현대아울렛 동대문점"", ""address"": ""서울특별시 중구 장충단로13길 20 (을지로6가) 4층"", ""latitude"": ""37.568734553218"", ""longitude"": ""127.007666479829"", ""area_code"": ""11"", ""district_code"": ""140"", ""lcls_systm1"": ""SH"", ""lcls_systm2"": ""SH04"", ""lcls_systm3"": ""SH040300"", ""source_modified_at"": ""2026-03-27 09:21:50+09:00"", ""first_image_url"": ""https://tong.visitkorea.or.kr/cms/resource/27/4023227_image2_1.jpg"", ""thumbnail_url"": ""https://tong.visitkorea.or.kr/cms/resource/27/4023227_image3_1.jpg"", ""list_fetched_at"": ""2026-08-20T12:27:54.134316+09:00""}",places_api_snapshot_20260810.csv,2026-08-20T12:27:54.134316+09:00
3306562,캘빈클라인언더웨어 두타몰점,38,added,,,"{""content_id"": ""3306562"", ""content_type_id"": ""38"", ""title"": ""캘빈클라인언더웨어 두타몰점"", ""address"": ""서울특별시 중구 장충단로 275 (을지로6가) B1층"", ""latitude"": ""37.5688849422849"", ""longitude"": ""127.008775114213"", ""area_code"": ""11"", ""district_code"": ""140"", ""lcls_systm1"": ""SH"", ""lcls_systm2"": ""SH04"", ""lcls_systm3"": ""SH040300"", ""source_modified_at"": ""2026-03-19 09:49:59+09:00"", ""first_image_url"": ""https://tong.visitkorea.or.kr/cms/resource/74/4019374_image2_1.jpg"", ""thumbnail_url"": ""https://tong.visitkorea.or.kr/cms/resource/74/4019374_image3_1.jpg"", ""list_fetched_at"": ""2026-08-20T12:27:54.134316+09:00""}",places_api_snapshot_20260810.csv,2026-08-20T12:27:54.134316+09:00
3306605,남시안경,38,added,,,"{""content_id"": ""3306605"", ""content_type_id"": ""38"", ""title"": ""남시안경"", ""address"": ""서울특별시 중구 남대문로 8-4 (남대문로4가)"", ""latitude"": ""37.5604922911168"", ""longitude"": ""126.976849394699"", ""area_code"": ""11"", ""district_code"": ""140"", ""lcls_systm1"": ""SH"", ""lcls_systm2"": ""SH04"", ""lcls_systm3"": ""SH040300"", ""source_modified_at"": ""2026-03-16 10:54:17+09:00"", ""first_image_url"": ""https://tong.visitkorea.or.kr/cms/resource/24/4017224_image2_1.jpg"", ""thumbnail_url"": ""https://tong.visitkorea.or.kr/cms/resource/24/4017224_image3_1.jpg"", ""list_fetched_at"": ""2026-08-20T12:27:54.134316+09:00""}",places_api_snapshot_20260810.csv,2026-08-20T12:27:54.134316+09:00
3306607,불가리안경,38,added,,,"{""content_id"": ""3306607"", ""content_type_id"": ""38"", ""title"": ""불가리안경"", ""address"": ""서울특별시 중구 소월로 3 (남창동)"", ""latitude"": ""37.559371862901"", ""longitude"": ""126.97620246899"", ""area_code"": ""11"", ""district_code"": ""140"", ""lcls_systm1"": ""SH"", ""lcls_systm2"": ""SH04"", ""lcls_systm3"": ""SH040300"", ""source_modified_at"": ""2026-03-27 09:21:50+09:00"", ""first_image_url"": ""https://tong.visitkorea.or.kr/cms/resource/57/4045957_image2_1.png"", ""thumbnail_url"": ""https://tong.visitkorea.or.kr/cms/resource/57/4045957_image3_1.png"", ""list_fetched_at"": ""2026-08-20T12:27:54.134316+09:00""}",places_api_snapshot_20260810.csv,2026-08-20T12:27:54.134316+09:00
3306643,엠피스몰 두타몰점,38,added,,,"{""content_id"": ""3306643"", ""content_type_id"": ""38"", ""title"": ""엠피스몰 두타몰점"", ""address"": ""서울특별시 중구 장충단로 275 (을지로6가) B2층"", ""latitude"": ""37.5688849422849"", ""longitude"": ""127.008775114213"", ""area_code"": ""11"", ""district_code"": ""140"", ""lcls_systm1"": ""SH"", ""lcls_systm2"": ""SH04"", ""lcls_systm3"": ""SH040300"", ""source_modified_at"": ""2026-03-27 09:21:50+09:00"", ""first_image_url"": ""https://tong.visitkorea.or.kr/cms/resource/56/4019856_image2_1.jpg"", ""thumbnail_url"": ""https://tong.visitkorea.or.kr/cms/resource/56/4019856_image3_1.jpg"", ""list_fetched_at"": ""2026-08-20T12:27:54.134316+09:00""}",places_api_snapshot_20260810.csv,2026-08-20T12:27:54.134316+09:00
3306685,오프웍스 현대아울렛 동대문점,38,added,,,"{""content_id"": ""3306685"", ""content_type_id"": ""38"", ""title"": ""오프웍스 현대아울렛 동대문점"", ""address"": ""서울특별시 중구 장충단로13길 20 (을지로6가) B1층"", ""latitude"": ""37.568734553218"", ""longitude"": ""127.007666479829"", ""area_code"": ""11"", ""district_code"": ""140"", ""lcls_systm1"": ""SH"", ""lcls_systm2"": ""SH04"", ""lcls_systm3"": ""SH040300"", ""source_modified_at"": ""2026-03-27 09:21:50+09:00"", ""first_image_url"": ""https://tong.visitkorea.or.kr/cms/resource/55/4023455_image2_1.jpg"", ""thumbnail_url"": ""https://tong.visitkorea.or.kr/cms/resource/55/4023455_image3_1.jpg"", ""list_fetched_at"": ""2026-08-20T12:27:54.134316+09:00""}",places_api_snapshot_20260810.csv,2026-08-20T12:27:54.134316+09:00
3306737,대호안경,38,added,,,"{""content_id"": ""3306737"", ""content_type_id"": ""38"", ""title"": ""대호안경"", ""address"": ""서울특별시 중구 남대문시장4길 32 (남창동) 남대문코코클럽 B1층"", ""latitude"": ""37.5587578179936"", ""longitude"": ""126.977034638428"", ""area_code"": ""11"", ""district_code"": ""140"", ""lcls_systm1"": ""SH"", ""lcls_systm2"": ""SH04"", ""lcls_systm3"": ""SH040300"", ""source_modified_at"": ""2026-03-18 10:10:05+09:00"", ""first_image_url"": ""https://tong.visitkorea.or.kr/cms/resource/70/4018170_image2_1.jpeg"", ""thumbnail_url"": ""https://tong.visitkorea.or.kr/cms/resource/70/4018170_image3_1.jpeg"", ""list_fetched_at"": ""2026-08-20T12:27:54.134316+09:00""}",places_api_snapshot_20260810.csv,2026-08-20T12:27:54.134316+09:00
3306738,디스커버리 현대아울렛 동대문점,38,added,,,"{""content_id"": ""3306738"", ""content_type_id"": ""38"", ""title"": ""디스커버리 현대아울렛 동대문점"", ""address"": ""서울특별시 중구 장충단로13길 20 (을지로6가)"", ""latitude"": ""37.568734553218"", ""longitude"": ""127.007666479829"", ""area_code"": ""11"", ""district_code"": ""140"", ""lcls_systm1"": ""SH"", ""lcls_systm2"": ""SH04"", ""lcls_systm3"": ""SH040300"", ""source_modified_at"": ""2026-03-26 09:20:41+09:00"", ""first_image_url"": ""https://tong.visitkorea.or.kr/cms/resource/00/4042000_image2_1.jpg"", ""thumbnail_url"": ""https://tong.visitkorea.or.kr/cms/resource/00/4042000_image3_1.jpg"", ""list_fetched_at"": ""2026-08-20T12:27:54.134316+09:00""}",places_api_snapshot_20260810.csv,2026-08-20T12:27:54.134316+09:00
3306777,러브앤쇼 현대아울렛 동대문점,38,added,,,"{""content_id"": ""3306777"", ""content_type_id"": ""38"", ""title"": ""러브앤쇼 현대아울렛 동대문점"", ""address"": ""서울특별시 중구 장충단로13길 20 (을지로6가) 1층"", ""latitude"": ""37.568734553218"", ""longitude"": ""127.007666479829"", ""area_code"": ""11"", ""district_code"": ""140"", ""lcls_systm1"": ""SH"", ""lcls_systm2"": ""SH04"", ""lcls_systm3"": ""SH040300"", ""source_modified_at"": ""2026-03-27 09:21:50+09:00"", ""first_image_url"": ""https://tong.visitkorea.or.kr/cms/resource/07/4023207_image2_1.jpg"", ""thumbnail_url"": ""https://tong.visitkorea.or.kr/cms/resource/07/4023207_image3_1.jpg"", ""list_fetched_at"": ""2026-08-20T12:27:54.134316+09:00""}",places_api_snapshot_20260810.csv,2026-08-20T12:27:54.134316+09:00
3306788,코렐 현대아울렛 동대문점,38,added,,,"{""content_id"": ""3306788"", ""content_type_id"": ""38"", ""title"": ""코렐 현대아울렛 동대문점"", ""address"": ""서울특별시 중구 장충단로13길 20 (을지로6가) 8층"", ""latitude"": ""37.568734553218"", ""longitude"": ""127.007666479829"", ""area_code"": ""11"", ""district_code"": ""140"", ""lcls_systm1"": ""SH"", ""lcls_systm2"": ""SH04"", ""lcls_systm3"": ""SH040300"", ""source_modified_at"": ""2026-03-27 09:21:50+09:00"", ""first_image_url"": ""https://tong.visitkorea.or.kr/cms/resource/25/4023225_image2_1.jpg"", ""thumbnail_url"": ""https://tong.visitkorea.or.kr/cms/resource/25/4023225_image3_1.jpg"", ""list_fetched_at"": ""2026-08-20T12:27:54.134316+09:00""}",places_api_snapshot_20260810.csv,2026-08-20T12:27:54.134316+09:00
3306824,올리브영 명동중앙점,38,added,,,"{""content_id"": ""3306824"", ""content_type_id"": ""38"", ""title"": ""올리브영 명동중앙점"", ""address"": ""서울특별시 중구 명동8나길 18 (충무로1가) 인송빌딩 1층"", ""latitude"": ""37.5615670147305"", ""longitude"": ""126.98400288242"", ""area_code"": ""11"", ""district_code"": ""140"", ""lcls_systm1"": ""SH"", ""lcls_systm2"": ""SH04"", ""lcls_systm3"": ""SH040300"", ""source_modified_at"": ""2026-03-17 10:12:59+09:00"", ""first_image_url"": ""https://tong.visitkorea.or.kr/cms/resource/19/4028819_image2_1.jpg"", ""thumbnail_url"": ""https://tong.visitkorea.or.kr/cms/resource/19/4028819_image3_1.jpg"", ""list_fetched_at"": ""2026-08-20T12:27:54.134316+09:00""}",places_api_snapshot_20260810.csv,2026-08-20T12:27:54.134316+09:00
3306830,탑텐키즈 현대아울렛 동대문점,38,added,,,"{""content_id"": ""3306830"", ""content_type_id"": ""38"", ""title"": ""탑텐키즈 현대아울렛 동대문점"", ""address"": ""서울특별시 중구 장충단로13길 20 (을지로6가)"", ""latitude"": ""37.568734553218"", ""longitude"": ""127.007666479829"", ""area_code"": ""11"", ""district_code"": ""140"", ""lcls_systm1"": ""SH"", ""lcls_systm2"": ""SH04"", ""lcls_systm3"": ""SH040300"", ""source_modified_at"": ""2026-03-27 09:21:50+09:00"", ""first_image_url"": ""https://tong.visitkorea.or.kr/cms/resource/32/4023232_image2_1.jpg"", ""thumbnail_url"": ""https://tong.visitkorea.or.kr/cms/resource/32/4023232_image3_1.jpg"", ""list_fetched_at"": ""2026-08-20T12:27:54.134316+09:00""}",places_api_snapshot_20260810.csv,2026-08-20T12:27:54.134316+09:00
3306892,엄브로 두타몰점,38,added,,,"{""content_id"": ""3306892"", ""content_type_id"": ""38"", ""title"": ""엄브로 두타몰점"", ""address"": ""서울특별시 중구 장충단로 275 (을지로6가) B1층"", ""latitude"": ""37.5688849422849"", ""longitude"": ""127.008775114213"", ""area_code"": ""11"", ""district_code"": ""140"", ""lcls_systm1"": ""SH"", ""lcls_systm2"": ""SH04"", ""lcls_systm3"": ""SH040300"", ""source_modified_at"": ""2026-03-26 09:20:41+09:00"", ""first_image_url"": ""https://tong.visitkorea.or.kr/cms/resource/63/4019363_image2_1.jpg"", ""thumbnail_url"": ""https://tong.visitkorea.or.kr/cms/resource/63/4019363_image3_1.jpg"", ""list_fetched_at"": ""2026-08-20T12:27:54.134316+09:00""}",places_api_snapshot_20260810.csv,2026-08-20T12:27:54.134316+09:00
3306897,GCUT 현대아울렛 동대문점,38,added,,,"{""content_id"": ""3306897"", ""content_type_id"": ""38"", ""title"": ""GCUT 현대아울렛 동대문점"", ""address"": ""서울특별시 중구 장충단로13길 20 (을지로6가) 4층"", ""latitude"": ""37.568734553218"", ""longitude"": ""127.007666479829"", ""area_code"": ""11"", ""district_code"": ""140"", ""lcls_systm1"": ""SH"", ""lcls_systm2"": ""SH04"", ""lcls_systm3"": ""SH040300"", ""source_modified_at"": ""2026-03-26 09:20:41+09:00"", ""first_image_url"": ""https://tong.visitkorea.or.kr/cms/resource/51/4042051_image2_1.jpg"", ""thumbnail_url"": ""https://tong.visitkorea.or.kr/cms/resource/51/4042051_image3_1.jpg"", ""list_fetched_at"": ""2026-08-20T12:27:54.134316+09:00""}",places_api_snapshot_20260810.csv,2026-08-20T12:27:54.134316+09:00
3306920,갤럭시라이프스타일 현대아울렛 동대문점,38,added,,,"{""content_id"": ""3306920"", ""content_type_id"": ""38"", ""title"": ""갤럭시라이프스타일 현대아울렛 동대문점"", ""address"": ""서울특별시 중구 장충단로13길 20 (을지로6가) 6층"", ""latitude"": ""37.568734553218"", ""longitude"": ""127.007666479829"", ""area_code"": ""11"", ""district_code"": ""140"", ""lcls_systm1"": ""SH"", ""lcls_systm2"": ""SH04"", ""lcls_systm3"": ""SH040300"", ""source_modified_at"": ""2026-03-19 05:38:55+09:00"", ""first_image_url"": ""https://tong.visitkorea.or.kr/cms/resource/96/4023896_image2_1.jpg"", ""thumbnail_url"": ""https://tong.visitkorea.or.kr/cms/resource/96/4023896_image3_1.jpg"", ""list_fetched_at"": ""2026-08-20T12:27:54.134316+09:00""}",places_api_snapshot_20260810.csv,2026-08-20T12:27:54.134316+09:00
3306924,락포트 현대아울렛 동대문점,38,added,,,"{""content_id"": ""3306924"", ""content_type_id"": ""38"", ""title"": ""락포트 현대아울렛 동대문점"", ""address"": ""서울특별시 중구 장충단로13길 20 (을지로6가) 3층"", ""latitude"": ""37.568734553218"", ""longitude"": ""127.007666479829"", ""area_code"": ""11"", ""district_code"": ""140"", ""lcls_systm1"": ""SH"", ""lcls_systm2"": ""SH04"", ""lcls_systm3"": ""SH040300"", ""source_modified_at"": ""2026-03-27 09:21:50+09:00"", ""first_image_url"": ""https://tong.visitkorea.or.kr/cms/resource/84/4023184_image2_1.jpg"", ""thumbnail_url"": ""https://tong.visitkorea.or.kr/cms/resource/84/4023184_image3_1.jpg"", ""list_fetched_at"": ""2026-08-20T12:27:54.134316+09:00""}",places_api_snapshot_20260810.csv,2026-08-20T12:27:54.134316+09:00
3306931,오즈세컨 현대아울렛 동대문점,38,added,,,"{""content_id"": ""3306931"", ""content_type_id"": ""38"", ""title"": ""오즈세컨 현대아울렛 동대문점"", ""address"": ""서울특별시 중구 장충단로13길 20 (을지로6가) 4층"", ""latitude"": ""37.568734553218"", ""longitude"": ""127.007666479829"", ""area_code"": ""11"", ""district_code"": ""140"", ""lcls_systm1"": ""SH"", ""lcls_systm2"": ""SH04"", ""lcls_systm3"": ""SH040300"", ""source_modified_at"": ""2026-03-27 09:21:50+09:00"", ""first_image_url"": ""https://tong.visitkorea.or.kr/cms/resource/28/4023228_image2_1.jpg"", ""thumbnail_url"": ""https://tong.visitkorea.or.kr/cms/resource/28/4023228_image3_1.jpg"", ""list_fetched_at"": ""2026-08-20T12:27:54.134316+09:00""}",places_api_snapshot_20260810.csv,2026-08-20T12:27:54.134316+09:00
3307060,래핑차일드 현대아울렛 동대문점,38,added,,,"{""content_id"": ""3307060"", ""content_type_id"": ""38"", ""title"": ""래핑차일드 현대아울렛 동대문점"", ""address"": ""서울특별시 중구 장충단로13길 20 (을지로6가) 8층"", ""latitude"": ""37.568734553218"", ""longitude"": ""127.007666479829"", ""area_code"": ""11"", ""district_code"": ""140"", ""lcls_systm1"": ""SH"", ""lcls_systm2"": ""SH04"", ""lcls_systm3"": ""SH040300"", ""source_modified_at"": ""2026-03-27 09:21:50+09:00"", ""first_image_url"": ""https://tong.visitkorea.or.kr/cms/resource/33/4023233_image2_1.jpg"", ""thumbnail_url"": ""https://tong.visitkorea.or.kr/cms/resource/33/4023233_image3_1.jpg"", ""list_fetched_at"": ""2026-08-20T12:27:54.134316+09:00""}",places_api_snapshot_20260810.csv,2026-08-20T12:27:54.134316+09:00
3307083,더블제이디 현대아울렛 동대문점,38,added,,,"{""content_id"": ""3307083"", ""content_type_id"": ""38"", ""title"": ""더블제이디 현대아울렛 동대문점"", ""address"": ""서울특별시 중구 장충단로13길 20 (을지로6가) B1층"", ""latitude"": ""37.568734553218"", ""longitude"": ""127.007666479829"", ""area_code"": ""11"", ""district_code"": ""140"", ""lcls_systm1"": ""SH"", ""lcls_systm2"": ""SH04"", ""lcls_systm3"": ""SH040300"", ""source_modified_at"": ""2026-03-27 09:21:50+09:00"", ""first_image_url"": ""https://tong.visitkorea.or.kr/cms/resource/65/4023465_image2_1.jpg"", ""thumbnail_url"": ""https://tong.visitkorea.or.kr/cms/resource/65/4023465_image3_1.jpg"", ""list_fetched_at"": ""2026-08-20T12:27:54.134316+09:00""}",places_api_snapshot_20260810.csv,2026-08-20T12:27:54.134316+09:00
