content_id,content_type_id,title,address,latitude,longitude,area_code,district_code,lcls_systm1,lcls_systm2,lcls_systm3,operating_hours_raw,rest_date_raw,operating_schedule,operating_parse_status,operating_parser_version,source_modified_at,list_fetched_at,detail_fetched_at,last_seen_at,detail_fetch_status,detail_error_code,is_active,inactive_reason,inactive_at,last_sync_run_id,created_at,updated_at,parking_info_raw,parking_fee_raw,use_fee_raw,discount_info_raw,first_image_url,thumbnail_url,info_center_raw,baby_carriage_raw,pet_raw,credit_card_raw,restroom_raw
2786045,39,깔리,"서울특별시 종로구 대학로11길 43 (명륜4가)171번지 2층",37.5825166505,126.999271453,11,110,FD,FD02,FD020400,"11:30 ~ 21:10 (브레이크타임 15:40 ~ 17:00)","매주 월요일","{""rules"": [{""months"": null, ""weekdays"": null, ""source_text"": ""11:30 ~ 21:10 (브레이크타임 15:40 ~ 17:00)"", ""time_ranges"": [{""end"": ""21:10"", ""start"": ""11:30"", ""crosses_midnight"": false}, {""end"": ""17:00"", ""start"": ""15:40"", ""crosses_midnight"": false}], ""last_admission"": null}], ""warnings"": [], ""availability"": ""scheduled"", ""closure_rules"": [{""weekdays"": [0], ""source_text"": ""매주 월요일""}], ""assumption_reason"": null}",parsed,operating-hours-1.2.0,"2025-01-16 00:34:20+00","2026-08-09 02:40:01.200497+00","2026-08-08 05:25:57.108297+00","2026-08-09 02:40:01.200497+00",success,,t,,,ff209a47-72a7-46d0-b190-0a427a9afb0a,"2026-07-23 17:11:40.808988+00","2026-08-09 02:40:01.841796+00",불가능,,,,http://tong.visitkorea.or.kr/cms/resource/29/2792529_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/29/2792529_image2_1.jpg,,,,,
2787181,12,윤동주시인의언덕,"서울특별시 종로구 청운동",37.5910539539,126.9662158908,11,110,VE,VE03,VE030500,"상시 개방",연중무휴,"{""rules"": [], ""warnings"": [], ""availability"": ""all_day"", ""closure_rules"": [], ""assumption_reason"": ""always_open_text""}",parsed,operating-hours-1.2.0,"2025-03-13 05:12:52+00","2026-08-09 02:40:01.200497+00","2026-08-08 05:25:57.108297+00","2026-08-09 02:40:01.200497+00",success,,t,,,ff209a47-72a7-46d0-b190-0a427a9afb0a,"2026-07-23 17:11:41.225101+00","2026-08-09 02:40:01.841796+00",불가능,,,,http://tong.visitkorea.or.kr/cms/resource/39/3354039_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/39/3354039_image3_1.jpg,,,,,
2788817,39,"창신동매운족발 본점","서울특별시 종로구 종로51길 23 (창신동)",37.5730679692,127.01152616,11,110,FD,FD01,FD010100,10:30~22:00,"매주 월요일","{""rules"": [{""months"": null, ""weekdays"": null, ""source_text"": ""10:30~22:00"", ""time_ranges"": [{""end"": ""22:00"", ""start"": ""10:30"", ""crosses_midnight"": false}], ""last_admission"": null}], ""warnings"": [], ""availability"": ""scheduled"", ""closure_rules"": [{""weekdays"": [0], ""source_text"": ""매주 월요일""}], ""assumption_reason"": null}",parsed,operating-hours-1.2.0,"2025-10-23 05:30:00+00","2026-08-09 02:40:01.200497+00","2026-08-08 05:25:57.108297+00","2026-08-09 02:40:01.200497+00",success,,t,,,ff209a47-72a7-46d0-b190-0a427a9afb0a,"2026-07-23 17:11:41.296349+00","2026-08-09 02:40:01.841796+00",,,,,http://tong.visitkorea.or.kr/cms/resource/97/2789497_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/97/2789497_image3_1.jpg,,,,,
2789169,39,된장예술과술,"서울특별시 종로구 삼일대로15길 20 (관철동)",37.5689735496,126.9864091204,11,110,FD,FD01,FD010100,"11:00 ~ 22:00 (브레이크타임 15:00~16:30)","매주 토요일, 일요일","{""rules"": [{""months"": null, ""weekdays"": null, ""source_text"": ""11:00 ~ 22:00 (브레이크타임 15:00~16:30)"", ""time_ranges"": [{""end"": ""22:00"", ""start"": ""11:00"", ""crosses_midnight"": false}, {""end"": ""16:30"", ""start"": ""15:00"", ""crosses_midnight"": false}], ""last_admission"": null}], ""warnings"": [], ""availability"": ""scheduled"", ""closure_rules"": [{""weekdays"": [5, 6], ""source_text"": ""매주 토요일, 일요일""}], ""assumption_reason"": null}",parsed,operating-hours-1.2.0,"2025-01-06 08:41:44+00","2026-08-09 02:40:01.200497+00","2026-08-08 05:25:57.108297+00","2026-08-09 02:40:01.200497+00",success,,t,,,ff209a47-72a7-46d0-b190-0a427a9afb0a,"2026-07-23 17:11:40.808988+00","2026-08-09 02:40:01.841796+00",불가능,,,,http://tong.visitkorea.or.kr/cms/resource/21/2789821_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/21/2789821_image2_1.jpg,,,,,
2789182,39,동경우동,"서울특별시 종로구 새문안로9길 28 (도렴동)",37.5714341825,126.9757044705,11,110,FD,FD02,FD020200,"- 평일 07:00~22:00<br>- 주말 10:00~22:00",연중무휴,"{""rules"": [{""months"": null, ""weekdays"": [0, 1, 2, 3, 4], ""source_text"": "" 07:00~22:00"", ""time_ranges"": [{""end"": ""22:00"", ""start"": ""07:00"", ""crosses_midnight"": false}], ""last_admission"": null}, {""months"": null, ""weekdays"": [5, 6], ""source_text"": "" 10:00~22:00"", ""time_ranges"": [{""end"": ""22:00"", ""start"": ""10:00"", ""crosses_midnight"": false}], ""last_admission"": null}], ""warnings"": [], ""availability"": ""scheduled"", ""closure_rules"": [], ""assumption_reason"": null}",parsed,operating-hours-1.2.0,"2025-10-23 05:30:00+00","2026-08-09 02:40:01.200497+00","2026-08-08 05:25:57.108297+00","2026-08-09 02:40:01.200497+00",success,,t,,,ff209a47-72a7-46d0-b190-0a427a9afb0a,"2026-07-23 17:11:40.808988+00","2026-08-09 02:40:01.841796+00",,,,,http://tong.visitkorea.or.kr/cms/resource/14/2789814_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/14/2789814_image3_1.jpg,,,,,
2789192,39,금문,"서울특별시 종로구 창경궁로 269-1 (혜화동)",37.585466333,127.0006406888,11,110,FD,FD02,FD020100,"- 11:30~21:00<br>- 준비시간(평일) 15:00~17:00<br>- 마지막 주문 20:30","매주 수요일","{""rules"": [{""months"": null, ""weekdays"": null, ""source_text"": ""- 11:30~21:00"", ""time_ranges"": [{""end"": ""21:00"", ""start"": ""11:30"", ""crosses_midnight"": false}], ""last_admission"": null}, {""months"": null, ""weekdays"": [0, 1, 2, 3, 4], ""source_text"": "") 15:00~17:00"", ""time_ranges"": [{""end"": ""17:00"", ""start"": ""15:00"", ""crosses_midnight"": false}], ""last_admission"": null}], ""warnings"": [], ""availability"": ""scheduled"", ""closure_rules"": [{""weekdays"": [2], ""source_text"": ""매주 수요일""}], ""assumption_reason"": null}",parsed,operating-hours-1.2.0,"2025-10-23 05:30:00+00","2026-08-09 02:40:01.200497+00","2026-08-08 05:25:57.108297+00","2026-08-09 02:40:01.200497+00",success,,t,,,ff209a47-72a7-46d0-b190-0a427a9afb0a,"2026-07-23 17:11:40.721834+00","2026-08-09 02:40:01.841796+00",,,,,http://tong.visitkorea.or.kr/cms/resource/04/2789804_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/04/2789804_image3_1.jpg,,,,,
2794729,39,"거울한옥 미러룸","서울특별시 종로구 삼청로2길 40 (소격동)",37.5800541822803,126.981114959092,11,110,FD,FD05,FD050100,11:30~22:00,연중무휴,"{""rules"": [{""months"": null, ""weekdays"": null, ""source_text"": ""11:30~22:00"", ""time_ranges"": [{""end"": ""22:00"", ""start"": ""11:30"", ""crosses_midnight"": false}], ""last_admission"": null}], ""warnings"": [], ""availability"": ""scheduled"", ""closure_rules"": [], ""assumption_reason"": null}",parsed,operating-hours-1.2.0,"2026-02-09 06:02:34+00","2026-08-09 02:40:01.200497+00","2026-08-08 05:25:57.108297+00","2026-08-09 02:40:01.200497+00",success,,t,,,ff209a47-72a7-46d0-b190-0a427a9afb0a,"2026-07-23 17:11:40.721834+00","2026-08-09 02:40:01.841796+00",불가능,,,,,,,,,,
2794769,39,"광장싸롱 1961","서울특별시 종로구 동호로 403-3 (종로5가)",37.5703653287,127.0016854663,11,110,FD,FD05,FD050100,"- 월요일 11:00~21:00<br>- 화요일~일요일 10:00~21:00<br>- 마지막 주문 20:30",연중무휴,"{""rules"": [{""months"": null, ""weekdays"": [0], ""source_text"": "" 11:00~21:00"", ""time_ranges"": [{""end"": ""21:00"", ""start"": ""11:00"", ""crosses_midnight"": false}], ""last_admission"": null}, {""months"": null, ""weekdays"": [1, 2, 3, 4, 5, 6], ""source_text"": "" 10:00~21:00"", ""time_ranges"": [{""end"": ""21:00"", ""start"": ""10:00"", ""crosses_midnight"": false}], ""last_admission"": null}], ""warnings"": [], ""availability"": ""scheduled"", ""closure_rules"": [], ""assumption_reason"": null}",parsed,operating-hours-1.2.0,"2025-10-23 05:30:00+00","2026-08-09 02:40:01.200497+00","2026-08-08 05:25:57.108297+00","2026-08-09 02:40:01.200497+00",success,,t,,,ff209a47-72a7-46d0-b190-0a427a9afb0a,"2026-07-23 17:11:40.721834+00","2026-08-09 02:40:01.841796+00",,,,,http://tong.visitkorea.or.kr/cms/resource/89/2794889_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/89/2794889_image3_1.jpg,,,,,
2804401,32,"서울한옥스테이(jnpstay)","서울특별시 종로구 자하문로1나길 7-28 (체부동)",37.5769584543,126.9708991967,11,110,AC,AC03,AC030200,16:00,,"{""rules"": [], ""warnings"": [""운영시간을 구조화하지 못했습니다.""], ""availability"": ""unknown"", ""closure_rules"": [], ""assumption_reason"": null}",partial,operating-hours-1.2.0,"2024-10-31 01:22:44+00","2026-08-09 02:40:01.200497+00","2026-08-08 05:25:57.108297+00","2026-08-09 02:40:01.200497+00",success,,t,,,ff209a47-72a7-46d0-b190-0a427a9afb0a,"2026-07-23 17:11:40.955853+00","2026-08-09 02:40:01.841796+00",가능,,,,http://tong.visitkorea.or.kr/cms/resource/71/2803371_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/71/2803371_image3_1.jpg,,,,,
2807122,39,한옥달,"서울특별시 종로구  자하문로1가길 (9)",37.5769233172739,126.971988451418,11,110,FD,FD02,FD020300,"[월요일~금요일]- 11:30~21:00- 점심 마지막 주문 13:40- 준비시간 15:00~17:00- 저녁 마지막 주문 19:40[토요일]- 11:30~15:00- 마지막 주문 13:40","매주 일요일","{""rules"": [{""months"": null, ""weekdays"": [0, 1, 2, 3, 4], ""source_text"": ""]- 11:30~21:00- 점심 마지막 주문 13:40- 준비시간 15:00~17:00- 저녁 마지막 주문 19:40["", ""time_ranges"": [{""end"": ""21:00"", ""start"": ""11:30"", ""crosses_midnight"": false}, {""end"": ""17:00"", ""start"": ""15:00"", ""crosses_midnight"": false}], ""last_admission"": null}, {""months"": null, ""weekdays"": [5], ""source_text"": ""]- 11:30~15:00- 마지막 주문 13:40"", ""time_ranges"": [{""end"": ""15:00"", ""start"": ""11:30"", ""crosses_midnight"": false}], ""last_admission"": null}], ""warnings"": [], ""availability"": ""scheduled"", ""closure_rules"": [{""weekdays"": [6], ""source_text"": ""매주 일요일""}], ""assumption_reason"": null}",parsed,operating-hours-1.2.0,"2026-02-20 06:16:16+00","2026-08-09 02:40:01.200497+00","2026-08-08 05:25:57.108297+00","2026-08-09 02:40:01.200497+00",success,,t,,,ff209a47-72a7-46d0-b190-0a427a9afb0a,"2026-07-23 17:11:41.371579+00","2026-08-09 02:40:01.841796+00",불가능,,,,,,,,,,
2809117,39,"런던베이글뮤지엄 안국","서울특별시 종로구 북촌로4길 20 (계동)",37.5791715088,126.9862029505,11,110,FD,FD05,FD050100,07:00~18:00,연중무휴,"{""rules"": [{""months"": null, ""weekdays"": null, ""source_text"": ""07:00~18:00"", ""time_ranges"": [{""end"": ""18:00"", ""start"": ""07:00"", ""crosses_midnight"": false}], ""last_admission"": null}], ""warnings"": [], ""availability"": ""scheduled"", ""closure_rules"": [], ""assumption_reason"": null}",parsed,operating-hours-1.2.0,"2026-08-06 02:40:20+00","2026-08-09 02:40:01.200497+00","2026-08-08 05:25:57.108297+00","2026-08-09 02:40:01.200497+00",success,,t,,,ff209a47-72a7-46d0-b190-0a427a9afb0a,"2026-07-23 17:11:40.882874+00","2026-08-09 02:40:01.841796+00",불가능,,,,https://tong.visitkorea.or.kr/cms/resource/50/3563950_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/50/3563950_image3_1.jpg,,,,,
2809535,15,"남산봉수의식 등 전통문화행사","서울특별시 종로구 종로 54 (관철동)",37.5697673859634,126.983677617361,11,110,EV,EV02,EV020100,11:00~15:40,,"{""rules"": [{""months"": null, ""weekdays"": null, ""source_text"": ""11:00~15:40"", ""time_ranges"": [{""end"": ""15:40"", ""start"": ""11:00"", ""crosses_midnight"": false}], ""last_admission"": null}], ""warnings"": [], ""availability"": ""scheduled"", ""closure_rules"": [], ""assumption_reason"": null}",parsed,operating-hours-1.2.0,"2026-01-27 07:19:47+00","2026-08-09 02:40:01.200497+00","2026-08-08 05:25:57.108297+00","2026-08-09 02:40:01.200497+00",success,,t,,,ff209a47-72a7-46d0-b190-0a427a9afb0a,"2026-07-23 17:11:40.808988+00","2026-08-09 02:40:01.841796+00",,,무료,,https://tong.visitkorea.or.kr/cms/resource/57/4001657_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/57/4001657_image3_1.jpg,,,,,
2811673,39,도넛정수,"서울특별시 종로구 창신12길 40",37.5782932980321,127.010862397194,11,110,FD,FD05,FD050100,"11:30~21:00 (마지막 주문 20:30)",연중무휴,"{""rules"": [{""months"": null, ""weekdays"": null, ""source_text"": ""11:30~21:00 (마지막 주문 20:30)"", ""time_ranges"": [{""end"": ""21:00"", ""start"": ""11:30"", ""crosses_midnight"": false}], ""last_admission"": null}], ""warnings"": [], ""availability"": ""scheduled"", ""closure_rules"": [], ""assumption_reason"": null}",parsed,operating-hours-1.2.0,"2026-02-20 06:34:01+00","2026-08-09 02:40:01.200497+00","2026-08-08 05:25:57.108297+00","2026-08-09 02:40:01.200497+00",success,,t,,,ff209a47-72a7-46d0-b190-0a427a9afb0a,"2026-07-23 17:11:40.808988+00","2026-08-09 02:40:01.841796+00",불가능,,,,,,,,,,
2812642,39,돌솥추어탕,"서울특별시 종로구 자하문로1길 54",37.5770177054223,126.969510912708,11,110,FD,FD01,FD010100,"- 월요일 11:00~15:00- 화요일~일요일 11:00~20:30 (준비시간 15:00~17:00)",연중무휴,"{""rules"": [{""months"": null, ""weekdays"": [0], ""source_text"": "" 11:00~15:00- "", ""time_ranges"": [{""end"": ""15:00"", ""start"": ""11:00"", ""crosses_midnight"": false}], ""last_admission"": null}, {""months"": null, ""weekdays"": [1, 2, 3, 4, 5, 6], ""source_text"": "" 11:00~20:30 (준비시간 15:00~17:00)"", ""time_ranges"": [{""end"": ""20:30"", ""start"": ""11:00"", ""crosses_midnight"": false}, {""end"": ""17:00"", ""start"": ""15:00"", ""crosses_midnight"": false}], ""last_admission"": null}], ""warnings"": [], ""availability"": ""scheduled"", ""closure_rules"": [], ""assumption_reason"": null}",parsed,operating-hours-1.2.0,"2026-04-14 00:19:50+00","2026-08-09 02:40:01.200497+00","2026-08-08 05:25:57.108297+00","2026-08-09 02:40:01.200497+00",success,,t,,,ff209a47-72a7-46d0-b190-0a427a9afb0a,"2026-07-23 17:11:40.808988+00","2026-08-09 02:40:01.841796+00",불가능,,,,https://tong.visitkorea.or.kr/cms/resource/88/4002588_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/88/4002588_image3_1.jpg,,,,,
2812755,39,"갤러리 더 스퀘어","서울특별시 종로구 계동길 128 서울빌라",37.5829672963278,126.987011812893,11,110,FD,FD05,FD050100,"12:00~22:00※ 100% 예약제로 운영 (12:00 / 15:00 / 17:00 / 19:00 총 4타임으로 운영)",연중무휴,"{""rules"": [{""months"": null, ""weekdays"": null, ""source_text"": ""12:00~22:00※ 100% 예약제로 운영 (12:00 / 15:00 / 17:00 / 19:00 총 4타임으로 운영)"", ""time_ranges"": [{""end"": ""22:00"", ""start"": ""12:00"", ""crosses_midnight"": false}], ""last_admission"": null}], ""warnings"": [], ""availability"": ""scheduled"", ""closure_rules"": [], ""assumption_reason"": null}",parsed,operating-hours-1.2.0,"2026-02-27 06:10:44+00","2026-08-09 02:40:01.200497+00","2026-08-08 05:25:57.108297+00","2026-08-09 02:40:01.200497+00",success,,t,,,ff209a47-72a7-46d0-b190-0a427a9afb0a,"2026-07-23 17:11:40.721834+00","2026-08-09 02:40:01.841796+00",불가능,,,,,,,,,,
2814408,39,두레유,"서울특별시 종로구 평창문화로 84 (평창동) 전진빌딩 2층",37.6065673032,126.970504026,11,110,FD,FD01,FD010100,"- 11:30~20:30- 준비시간 15:00~17:30- 마지막 주문 19:30",연중무휴,"{""rules"": [{""months"": null, ""weekdays"": null, ""source_text"": ""- 11:30~20:30- 준비시간 15:00~17:30- 마지막 주문 19:30"", ""time_ranges"": [{""end"": ""20:30"", ""start"": ""11:30"", ""crosses_midnight"": false}, {""end"": ""17:30"", ""start"": ""15:00"", ""crosses_midnight"": false}], ""last_admission"": null}], ""warnings"": [], ""availability"": ""scheduled"", ""closure_rules"": [], ""assumption_reason"": null}",parsed,operating-hours-1.2.0,"2026-07-23 23:59:34+00","2026-08-09 02:40:01.200497+00","2026-08-08 05:25:57.108297+00","2026-08-09 02:40:01.200497+00",success,,t,,,ff209a47-72a7-46d0-b190-0a427a9afb0a,"2026-07-23 17:11:40.808988+00","2026-08-09 02:40:01.841796+00",가능,,,,https://tong.visitkorea.or.kr/cms/resource/59/3579259_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/59/3579259_image3_1.jpg,,,,,
2815711,39,소울,"서울특별시 종로구 자하문로 50",37.5804506539261,126.971382854295,11,110,FD,FD05,FD050100,"11:30~21:00 (마지막 주문 20:30)","매주 화요일~수요일","{""rules"": [{""months"": null, ""weekdays"": null, ""source_text"": ""11:30~21:00 (마지막 주문 20:30)"", ""time_ranges"": [{""end"": ""21:00"", ""start"": ""11:30"", ""crosses_midnight"": false}], ""last_admission"": null}], ""warnings"": [], ""availability"": ""scheduled"", ""closure_rules"": [{""weekdays"": [1, 2], ""source_text"": ""매주 화요일~수요일""}], ""assumption_reason"": null}",parsed,operating-hours-1.2.0,"2026-02-26 08:30:06+00","2026-08-09 02:40:01.200497+00","2026-08-08 05:25:57.108297+00","2026-08-09 02:40:01.200497+00",success,,t,,,ff209a47-72a7-46d0-b190-0a427a9afb0a,"2026-07-23 17:11:41.150397+00","2026-08-09 02:40:01.841796+00",불가능,,,,,,,,,,
2816893,39,하나면옥,"서울특별시 종로구 돈화문로4길 30",37.5700523291564,126.993897621017,11,110,FD,FD01,FD010100,11:00~21:30,"매주 일요일","{""rules"": [{""months"": null, ""weekdays"": null, ""source_text"": ""11:00~21:30"", ""time_ranges"": [{""end"": ""21:30"", ""start"": ""11:00"", ""crosses_midnight"": false}], ""last_admission"": null}], ""warnings"": [], ""availability"": ""scheduled"", ""closure_rules"": [{""weekdays"": [6], ""source_text"": ""매주 일요일""}], ""assumption_reason"": null}",parsed,operating-hours-1.2.0,"2026-02-24 03:13:40+00","2026-08-09 02:40:01.200497+00","2026-08-08 05:25:57.108297+00","2026-08-09 02:40:01.200497+00",success,,t,,,ff209a47-72a7-46d0-b190-0a427a9afb0a,"2026-07-23 17:11:41.371579+00","2026-08-09 02:40:01.841796+00",,,,,,,,,,,
2818138,15,"창경궁 야연","서울특별시 종로구 창경궁로 185 (와룡동)",37.5788809215874,126.996448835547,11,110,EV,EV01,EV010200,17:00~20:30,,"{""rules"": [{""months"": null, ""weekdays"": null, ""source_text"": ""17:00~20:30"", ""time_ranges"": [{""end"": ""20:30"", ""start"": ""17:00"", ""crosses_midnight"": false}], ""last_admission"": null}], ""warnings"": [], ""availability"": ""scheduled"", ""closure_rules"": [], ""assumption_reason"": null}",parsed,operating-hours-1.2.0,"2026-04-24 00:16:26+00","2026-08-09 02:40:01.200497+00","2026-08-08 05:25:57.108297+00","2026-08-09 02:40:01.200497+00",success,,t,,,ff209a47-72a7-46d0-b190-0a427a9afb0a,"2026-07-23 17:11:41.296349+00","2026-08-09 02:40:01.841796+00",,,"유료 / 무료(일부 체험 및 공연 관람)",,https://tong.visitkorea.or.kr/cms/resource/49/4059849_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/49/4059849_image3_1.jpg,,,,,
2818750,39,뼈탄집,"서울특별시 종로구 자하문로1길 13 (내자동) (내자동)",37.5764202233299,126.971667142925,11,110,FD,FD01,FD010100,"12:00~23:00 (마지막 주문 22:20)",연중무휴,"{""rules"": [{""months"": null, ""weekdays"": null, ""source_text"": ""12:00~23:00 (마지막 주문 22:20)"", ""time_ranges"": [{""end"": ""23:00"", ""start"": ""12:00"", ""crosses_midnight"": false}], ""last_admission"": null}], ""warnings"": [], ""availability"": ""scheduled"", ""closure_rules"": [], ""assumption_reason"": null}",parsed,operating-hours-1.2.0,"2026-02-20 06:43:26+00","2026-08-09 02:40:01.200497+00","2026-08-08 05:25:57.108297+00","2026-08-09 02:40:01.200497+00",success,,t,,,ff209a47-72a7-46d0-b190-0a427a9afb0a,"2026-07-23 17:11:40.882874+00","2026-08-09 02:40:01.841796+00",불가능,,,,,,,,,,
2818837,15,"종묘 묘현례","서울특별시 종로구 종로 157 (훈정동)",37.5709802172739,126.995131102323,11,110,EV,EV01,EV010400,11:00~17:00,,"{""rules"": [{""months"": null, ""weekdays"": null, ""source_text"": ""11:00~17:00"", ""time_ranges"": [{""end"": ""17:00"", ""start"": ""11:00"", ""crosses_midnight"": false}], ""last_admission"": null}], ""warnings"": [], ""availability"": ""scheduled"", ""closure_rules"": [], ""assumption_reason"": null}",parsed,operating-hours-1.2.0,"2026-04-14 05:30:32+00","2026-08-09 02:40:01.200497+00","2026-08-08 05:25:57.108297+00","2026-08-09 02:40:01.200497+00",success,,t,,,ff209a47-72a7-46d0-b190-0a427a9afb0a,"2026-07-23 17:11:41.296349+00","2026-08-09 02:40:01.841796+00",,,무료,,https://tong.visitkorea.or.kr/cms/resource/35/4057835_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/35/4057835_image3_1.jpg,,,,,
2818856,39,라면점빵,"서울특별시 종로구 자하문로1길 39",37.5765955458799,126.970130308757,11,110,FD,FD01,FD010100,"- 평일 09:30~15:00- 토요일 10:30~15:00※ 재료 소진 시 조기 마감","매주 일요일","{""rules"": [{""months"": null, ""weekdays"": [0, 1, 2, 3, 4], ""source_text"": "" 09:30~15:00- "", ""time_ranges"": [{""end"": ""15:00"", ""start"": ""09:30"", ""crosses_midnight"": false}], ""last_admission"": null}, {""months"": null, ""weekdays"": [5], ""source_text"": "" 10:30~15:00※ 재료 소진 시 조기 마감"", ""time_ranges"": [{""end"": ""15:00"", ""start"": ""10:30"", ""crosses_midnight"": false}], ""last_admission"": null}], ""warnings"": [], ""availability"": ""scheduled"", ""closure_rules"": [{""weekdays"": [6], ""source_text"": ""매주 일요일""}], ""assumption_reason"": null}",parsed,operating-hours-1.2.0,"2026-04-14 00:19:50+00","2026-08-09 02:40:01.200497+00","2026-08-08 05:25:57.108297+00","2026-08-09 02:40:01.200497+00",success,,t,,,ff209a47-72a7-46d0-b190-0a427a9afb0a,"2026-07-23 17:11:40.808988+00","2026-08-09 02:40:01.841796+00",불가능,,,,,,,,,,
2820424,39,다래국수,"서울특별시 종로구 자하문로1길 12",37.5765705781455,126.971746818396,11,110,FD,FD01,FD010100,"- 월요일~금요일 11:00~22:00- 토요일~일요일 15:30~22:00※ 영업시간은 상황에 따라 유동적이므로 전화 문의 요망","연중무휴※ 전화 문의 후 방문 요망","{""rules"": [{""months"": null, ""weekdays"": [0, 1, 2, 3, 4], ""source_text"": "" 11:00~22:00- "", ""time_ranges"": [{""end"": ""22:00"", ""start"": ""11:00"", ""crosses_midnight"": false}], ""last_admission"": null}, {""months"": null, ""weekdays"": [5, 6], ""source_text"": "" 15:30~22:00※ 영업시간은 상황에 따라 유동적이므로 전화 문의 요망"", ""time_ranges"": [{""end"": ""22:00"", ""start"": ""15:30"", ""crosses_midnight"": false}], ""last_admission"": null}], ""warnings"": [""휴무 문구의 일부 예외를 구조화하지 못했습니다.""], ""availability"": ""scheduled"", ""closure_rules"": [], ""assumption_reason"": null}",partial,operating-hours-1.2.0,"2026-02-27 06:15:36+00","2026-08-09 02:40:01.200497+00","2026-08-08 05:25:57.108297+00","2026-08-09 02:40:01.200497+00",success,,t,,,ff209a47-72a7-46d0-b190-0a427a9afb0a,"2026-07-23 17:11:40.808988+00","2026-08-09 02:40:01.841796+00",,,,,,,,,,,
2820889,39,"경복궁에 맛있는 부엌","서울특별시 종로구 사직로 103",37.5762455906668,126.970246974024,11,110,FD,FD01,FD010100,11:00~22:00,"매주 월요일","{""rules"": [{""months"": null, ""weekdays"": null, ""source_text"": ""11:00~22:00"", ""time_ranges"": [{""end"": ""22:00"", ""start"": ""11:00"", ""crosses_midnight"": false}], ""last_admission"": null}], ""warnings"": [], ""availability"": ""scheduled"", ""closure_rules"": [{""weekdays"": [0], ""source_text"": ""매주 월요일""}], ""assumption_reason"": null}",parsed,operating-hours-1.2.0,"2026-02-24 03:13:40+00","2026-08-09 02:40:01.200497+00","2026-08-08 05:25:57.108297+00","2026-08-09 02:40:01.200497+00",success,,t,,,ff209a47-72a7-46d0-b190-0a427a9afb0a,"2026-07-23 17:11:40.721834+00","2026-08-09 02:40:01.841796+00",불가능,,,,,,,,,,
2820890,39,쭈먹,"서울특별시 종로구 자하문로1길 20",37.5765316853638,126.971269088345,11,110,FD,FD01,FD010100,11:00~22:00,연중무휴,"{""rules"": [{""months"": null, ""weekdays"": null, ""source_text"": ""11:00~22:00"", ""time_ranges"": [{""end"": ""22:00"", ""start"": ""11:00"", ""crosses_midnight"": false}], ""last_admission"": null}], ""warnings"": [], ""availability"": ""scheduled"", ""closure_rules"": [], ""assumption_reason"": null}",parsed,operating-hours-1.2.0,"2026-02-20 06:50:57+00","2026-08-09 02:40:01.200497+00","2026-08-08 05:25:57.108297+00","2026-08-09 02:40:01.200497+00",success,,t,,,ff209a47-72a7-46d0-b190-0a427a9afb0a,"2026-07-23 17:11:41.296349+00","2026-08-09 02:40:01.841796+00",,,,,,,,,,,
